Date,Username,Rating,Review Text,cleaning,case folding,normalisasi,tokenize,stopword removal,steming_data,Sentiment
2020-04-21 06:38:56,Pengguna Google,1,mau ganti sandi aja harus ke kantor 😓,mau ganti sandi aja harus ke kantor ,mau ganti sandi aja harus ke kantor ,mau ganti sandi saja harus ke kantor,"['mau', 'ganti', 'sandi', 'saja', 'harus', 'ke', 'kantor']","['ganti', 'sandi', 'kantor']",ganti sandi kantor,Negatif
2020-04-18 13:32:59,Pengguna Google,5,uda 2 tahun 4 bulan mantepp harga paling murah koneksi ok harga stabil mantapp lah,uda  tahun  bulan mantepp harga paling murah koneksi ok harga stabil mantapp lah,uda  tahun  bulan mantepp harga paling murah koneksi ok harga stabil mantapp lah,sudah tahun bulan mantap harga paling murah koneksi ok harga stabil mantap lah,"['sudah', 'tahun', 'bulan', 'mantap', 'harga', 'paling', 'murah', 'koneksi', 'ok', 'harga', 'stabil', 'mantap', 'lah']","['mantap', 'harga', 'murah', 'koneksi', 'ok', 'harga', 'stabil', 'mantap']",mantap harga murah koneksi ok harga stabil mantap,Positif
2020-04-15 06:16:04,Pengguna Google,1,"Baru pasang oxygen, belum ada 24 jam internet udah putus, sudah 3 hari lebih internet blm bisa digunakan, sampai habis pulsa tiap hari telfon customer service oxygen dan jawabannya selalu sama, akan di cek ke tim terkait mulu, janjinya akan dilakukan penjadwalan untuk perbaikan namun hingga saat ini belum ada teknisi yg datang ke tempat saya Semua pekerjaan jadi kepending Buruk sekali pelayanannya Tidak asa after sales nya Hanya janji manis diawal Sungguh kecewa Ini id pelanggan saya : 21601578",Baru pasang oxygen belum ada  jam internet udah putus sudah  hari lebih internet blm bisa digunakan sampai habis pulsa tiap hari telfon customer service oxygen dan jawabannya selalu sama akan di cek ke tim terkait mulu janjinya akan dilakukan penjadwalan untuk perbaikan namun hingga saat ini belum ada teknisi yg datang ke tempat saya Semua pekerjaan jadi kepending Buruk sekali pelayanannya Tidak asa after sales nya Hanya janji manis diawal Sungguh kecewa Ini id pelanggan saya  ,baru pasang oxygen belum ada  jam internet udah putus sudah  hari lebih internet blm bisa digunakan sampai habis pulsa tiap hari telfon customer service oxygen dan jawabannya selalu sama akan di cek ke tim terkait mulu janjinya akan dilakukan penjadwalan untuk perbaikan namun hingga saat ini belum ada teknisi yg datang ke tempat saya semua pekerjaan jadi kepending buruk sekali pelayanannya tidak asa after sales nya hanya janji manis diawal sungguh kecewa ini id pelanggan saya  ,baru pasang oxygen belum ada jam internet sudah putus sudah hari lebih internet belum bisa digunakan sampai habis pulsa tiap hari telfon customer service oxygen dan jawabannya selalu sama akan di cek ke tim terkait mulu janjinya akan dilakukan penjadwalan untuk perbaikan namun hingga saat ini belum ada teknisi yang datang ke tempat saya semua pekerjaan jadi kepending buruk sekali pelayanannya tidak asa after sales ya hanya janji manis diawal sungguh kecewa ini id pelanggan saya,"['baru', 'pasang', 'oxygen', 'belum', 'ada', 'jam', 'internet', 'sudah', 'putus', 'sudah', 'hari', 'lebih', 'internet', 'belum', 'bisa', 'digunakan', 'sampai', 'habis', 'pulsa', 'tiap', 'hari', 'telfon', 'customer', 'service', 'oxygen', 'dan', 'jawabannya', 'selalu', 'sama', 'akan', 'di', 'cek', 'ke', 'tim', 'terkait', 'mulu', 'janjinya', 'akan', 'dilakukan', 'penjadwalan', 'untuk', 'perbaikan', 'namun', 'hingga', 'saat', 'ini', 'belum', 'ada', 'teknisi', 'yang', 'datang', 'ke', 'tempat', 'saya', 'semua', 'pekerjaan', 'jadi', 'kepending', 'buruk', 'sekali', 'pelayanannya', 'tidak', 'asa', 'after', 'sales', 'ya', 'hanya', 'janji', 'manis', 'diawal', 'sungguh', 'kecewa', 'ini', 'id', 'pelanggan', 'saya']","['pasang', 'oxygen', 'jam', 'internet', 'putus', 'internet', 'habis', 'pulsa', 'telfon', 'customer', 'service', 'oxygen', 'jawabannya', 'cek', 'tim', 'terkait', 'mulu', 'janjinya', 'penjadwalan', 'perbaikan', 'teknisi', 'pekerjaan', 'kepending', 'buruk', 'pelayanannya', 'asa', 'after', 'sales', 'ya', 'janji', 'manis', 'diawal', 'sungguh', 'kecewa', 'id', 'pelanggan']",pasang oxygen jam internet putus internet habis pulsa telfon customer service oxygen jawab cek tim kait mulu janji jadwal baik teknisi kerja pending buruk layan asa after sales ya janji manis awal sungguh kecewa id langgan,Positif
2020-04-14 10:02:52,Pengguna Google,3,"Saya mau tanya kenapa tagihan saya jdi naik, yg tdi.a 218.900 jdi 262.900 pdahal awal pemasangan sales bilang tdk akan ada kenaikan harga, dan juga suka bnyak gangguan, tolong penjelasannya ya terimakasih.",Saya mau tanya kenapa tagihan saya jdi naik yg tdia  jdi  pdahal awal pemasangan sales bilang tdk akan ada kenaikan harga dan juga suka bnyak gangguan tolong penjelasannya ya terimakasih,saya mau tanya kenapa tagihan saya jdi naik yg tdia  jdi  pdahal awal pemasangan sales bilang tdk akan ada kenaikan harga dan juga suka bnyak gangguan tolong penjelasannya ya terimakasih,saya mau tanya kenapa tagihan saya jadi naik yang tdia jadi padahal awal pemasangan sales bilang tidak akan ada kenaikan harga dan juga suka banyak gangguan tolong penjelasannya ya terimakasih,"['saya', 'mau', 'tanya', 'kenapa', 'tagihan', 'saya', 'jadi', 'naik', 'yang', 'tdia', 'jadi', 'padahal', 'awal', 'pemasangan', 'sales', 'bilang', 'tidak', 'akan', 'ada', 'kenaikan', 'harga', 'dan', 'juga', 'suka', 'banyak', 'gangguan', 'tolong', 'penjelasannya', 'ya', 'terimakasih']","['tagihan', 'tdia', 'pemasangan', 'sales', 'bilang', 'kenaikan', 'harga', 'suka', 'gangguan', 'tolong', 'penjelasannya', 'ya', 'terimakasih']",tagih tdia pasang sales bilang naik harga suka ganggu tolong jelas ya terimakasih,Positif
2020-04-12 03:59:48,Pengguna Google,1,Wifi anjing. Jaringan ngk jelas kontol.,Wifi anjing Jaringan ngk jelas kontol,wifi anjing jaringan ngk jelas kontol,wifi anjing jaringan tidak jelas kontol,"['wifi', 'anjing', 'jaringan', 'tidak', 'jelas', 'kontol']","['wifi', 'anjing', 'jaringan', 'kontol']",wifi anjing jaring kontol,Negatif
2020-03-20 11:20:38,Pengguna Google,1,"Waduh sudah dari hari minggu di router ada loss merah, udah di telfon tiap hari jawabannya secepatnya, ada yg dateng cuman liat doang, terus suruh telfon lagi, ditelfon lagi katanya secepatnya, ditunggu setiap hari, ditelfon setiap hari jawaban secepatnya, katanya bakal dihubungin lagi, giliran telat berapa hari langsung dimatiin, udah hampir seminggu nih... tolong dong kita bayar full tapi layanan nggak full.",Waduh sudah dari hari minggu di router ada loss merah udah di telfon tiap hari jawabannya secepatnya ada yg dateng cuman liat doang terus suruh telfon lagi ditelfon lagi katanya secepatnya ditunggu setiap hari ditelfon setiap hari jawaban secepatnya katanya bakal dihubungin lagi giliran telat berapa hari langsung dimatiin udah hampir seminggu nih tolong dong kita bayar full tapi layanan nggak full,waduh sudah dari hari minggu di router ada loss merah udah di telfon tiap hari jawabannya secepatnya ada yg dateng cuman liat doang terus suruh telfon lagi ditelfon lagi katanya secepatnya ditunggu setiap hari ditelfon setiap hari jawaban secepatnya katanya bakal dihubungin lagi giliran telat berapa hari langsung dimatiin udah hampir seminggu nih tolong dong kita bayar full tapi layanan nggak full,waduh sudah dari hari minggu di router ada loss merah sudah di telfon tiap hari jawabannya secepatnya ada yang datang cuman lihat doang terus suruh telfon lagi ditelfon lagi katanya secepatnya ditunggu setiap hari ditelfon setiap hari jawaban secepatnya katanya bakal dihubungin lagi giliran telat berapa hari langsung dimatiin sudah hampir seminggu nih tolong dong kita bayar full tapi layanan tidak full,"['waduh', 'sudah', 'dari', 'hari', 'minggu', 'di', 'router', 'ada', 'loss', 'merah', 'sudah', 'di', 'telfon', 'tiap', 'hari', 'jawabannya', 'secepatnya', 'ada', 'yang', 'datang', 'cuman', 'lihat', 'doang', 'terus', 'suruh', 'telfon', 'lagi', 'ditelfon', 'lagi', 'katanya', 'secepatnya', 'ditunggu', 'setiap', 'hari', 'ditelfon', 'setiap', 'hari', 'jawaban', 'secepatnya', 'katanya', 'bakal', 'dihubungin', 'lagi', 'giliran', 'telat', 'berapa', 'hari', 'langsung', 'dimatiin', 'sudah', 'hampir', 'seminggu', 'nih', 'tolong', 'dong', 'kita', 'bayar', 'full', 'tapi', 'layanan', 'tidak', 'full']","['minggu', 'router', 'loss', 'merah', 'telfon', 'jawabannya', 'secepatnya', 'cuman', 'lihat', 'doang', 'suruh', 'telfon', 'ditelfon', 'secepatnya', 'ditunggu', 'ditelfon', 'secepatnya', 'dihubungin', 'giliran', 'telat', 'langsung', 'dimatiin', 'seminggu', 'nih', 'tolong', 'bayar', 'full', 'layanan', 'full']",minggu router loss merah telfon jawab cepat cuman lihat doang suruh telfon ditelfon cepat tunggu ditelfon cepat dihubungin gilir telat langsung dimatiin minggu nih tolong bayar full layan full,Negatif
2020-03-18 13:18:14,Pengguna Google,1,Heran yg saya daftarkan email nya sama di aplikasi beda... Koq administrasi runyam banget ya,Heran yg saya daftarkan email nya sama di aplikasi beda Koq administrasi runyam banget ya,heran yg saya daftarkan email nya sama di aplikasi beda koq administrasi runyam banget ya,heran yang saya daftarkan email ya sama di aplikasi beda kok administrasi runyam banget ya,"['heran', 'yang', 'saya', 'daftarkan', 'email', 'ya', 'sama', 'di', 'aplikasi', 'beda', 'kok', 'administrasi', 'runyam', 'banget', 'ya']","['heran', 'daftarkan', 'email', 'ya', 'aplikasi', 'beda', 'administrasi', 'runyam', 'banget', 'ya']",heran daftar email ya aplikasi beda administrasi runyam banget ya,Positif
2020-03-16 05:34:26,Pengguna Google,1,"Belum Sebulan Langganan udah 4 kali Eror. Telpon Call Centre suruh Tunggu Mulu, Pada saat Jatuh Tempo Pembayaran, Mau ga nih Suruh Nunggu pembayarannya?",Belum Sebulan Langganan udah  kali Eror Telpon Call Centre suruh Tunggu Mulu Pada saat Jatuh Tempo Pembayaran Mau ga nih Suruh Nunggu pembayarannya,belum sebulan langganan udah  kali eror telpon call centre suruh tunggu mulu pada saat jatuh tempo pembayaran mau ga nih suruh nunggu pembayarannya,belum sebulan langganan sudah kali eror telpon call centre suruh tunggu mulu pada saat jatuh tempo pembayaran mau tidak nih suruh menunggu pembayarannya,"['belum', 'sebulan', 'langganan', 'sudah', 'kali', 'eror', 'telpon', 'call', 'centre', 'suruh', 'tunggu', 'mulu', 'pada', 'saat', 'jatuh', 'tempo', 'pembayaran', 'mau', 'tidak', 'nih', 'suruh', 'menunggu', 'pembayarannya']","['sebulan', 'langganan', 'kali', 'eror', 'telpon', 'call', 'centre', 'suruh', 'tunggu', 'mulu', 'jatuh', 'tempo', 'pembayaran', 'nih', 'suruh', 'menunggu', 'pembayarannya']",bulan langgan kali eror telpon call centre suruh tunggu mulu jatuh tempo bayar nih suruh tunggu bayar,Negatif
2020-03-11 14:26:54,Pengguna Google,1,Aplikasinya suka crash sdh di instal berulang kali dan pindah gadget atau Gawaipun juga sama aplikasi crash tidak bisa dibuka ini per bulan maret 2020,Aplikasinya suka crash sdh di instal berulang kali dan pindah gadget atau Gawaipun juga sama aplikasi crash tidak bisa dibuka ini per bulan maret ,aplikasinya suka crash sdh di instal berulang kali dan pindah gadget atau gawaipun juga sama aplikasi crash tidak bisa dibuka ini per bulan maret ,aplikasinya suka crash sudah di instal berulang kali dan pindah gadget atau gawaipun juga sama aplikasi crash tidak bisa dibuka ini per bulan maret,"['aplikasinya', 'suka', 'crash', 'sudah', 'di', 'instal', 'berulang', 'kali', 'dan', 'pindah', 'gadget', 'atau', 'gawaipun', 'juga', 'sama', 'aplikasi', 'crash', 'tidak', 'bisa', 'dibuka', 'ini', 'per', 'bulan', 'maret']","['aplikasinya', 'suka', 'crash', 'instal', 'berulang', 'kali', 'pindah', 'gadget', 'gawaipun', 'aplikasi', 'crash', 'dibuka', 'maret']",aplikasi suka crash instal ulang kali pindah gadget gawai aplikasi crash buka maret,Negatif
2020-03-04 03:40:18,Pengguna Google,1,"Kontol lah, jaringan mati berhari hari, gak ada tindakan apapun, beda sama provider lain, kalo trouble langsung dibenerin... Kalo ditelpon jawabnya gitu2 doang. KONTOL",Kontol lah jaringan mati berhari hari gak ada tindakan apapun beda sama provider lain kalo trouble langsung dibenerin Kalo ditelpon jawabnya gitu doang KONTOL,kontol lah jaringan mati berhari hari gak ada tindakan apapun beda sama provider lain kalo trouble langsung dibenerin kalo ditelpon jawabnya gitu doang kontol,kontol lah jaringan mati berhari hari tidak ada tindakan apapun beda sama provider lain kalau trouble langsung dibenerin kalau ditelpon jawabnya begitu doang kontol,"['kontol', 'lah', 'jaringan', 'mati', 'berhari', 'hari', 'tidak', 'ada', 'tindakan', 'apapun', 'beda', 'sama', 'provider', 'lain', 'kalau', 'trouble', 'langsung', 'dibenerin', 'kalau', 'ditelpon', 'jawabnya', 'begitu', 'doang', 'kontol']","['kontol', 'jaringan', 'mati', 'berhari', 'tindakan', 'apapun', 'beda', 'provider', 'trouble', 'langsung', 'dibenerin', 'ditelpon', 'doang', 'kontol']",kontol jaring mati hari tindak apa beda provider trouble langsung dibenerin telpon doang kontol,Negatif
2020-03-01 03:15:42,Pengguna Google,5,Alhamdlah saya sudah 1 tahun lebih pemakaian lancar lancar aja dalam setahun paling gangguan 3 kali itupun penanganya trmsuk cpet kok. masalah kecepatannya sangat bagus.dibandingin punya tetangga yg jauh lbh mahal.,Alhamdlah saya sudah  tahun lebih pemakaian lancar lancar aja dalam setahun paling gangguan  kali itupun penanganya trmsuk cpet kok masalah kecepatannya sangat bagusdibandingin punya tetangga yg jauh lbh mahal,alhamdlah saya sudah  tahun lebih pemakaian lancar lancar aja dalam setahun paling gangguan  kali itupun penanganya trmsuk cpet kok masalah kecepatannya sangat bagusdibandingin punya tetangga yg jauh lbh mahal,alhamdlah saya sudah tahun lebih pemakaian lancar lancar saja dalam setahun paling gangguan kali itupun penanganya termasuk cepat kok masalah kecepatannya sangat bagusdibandingin punya tetangga yang jauh lebih mahal,"['alhamdlah', 'saya', 'sudah', 'tahun', 'lebih', 'pemakaian', 'lancar', 'lancar', 'saja', 'dalam', 'setahun', 'paling', 'gangguan', 'kali', 'itupun', 'penanganya', 'termasuk', 'cepat', 'kok', 'masalah', 'kecepatannya', 'sangat', 'bagusdibandingin', 'punya', 'tetangga', 'yang', 'jauh', 'lebih', 'mahal']","['alhamdlah', 'pemakaian', 'lancar', 'lancar', 'setahun', 'gangguan', 'kali', 'itupun', 'penanganya', 'cepat', 'kecepatannya', 'bagusdibandingin', 'tetangga', 'mahal']",alhamdlah pakai lancar lancar tahun ganggu kali itu penanganya cepat cepat bagusdibandingin tetangga mahal,Negatif
2020-01-25 09:43:23,Pengguna Google,1,"Baru berlangganan 1 bulan lebih. Saya liat aplikasi, ulasan nya negatif SEMUA !!. Entah siapa yang bohong CS atau TEKNISI.. Jaringan saya bermaslah. Akan ada teknisi datang. Saya tunggu2 ternyata belum datang juga. Saya kirim email. Infonya teknisi sudah datang. Saya tidak ada dirumah dan di telepon tidak diangkat. Hei...saya itu kebetulan off. Kalo kalian niat untuk memperbaiki,harusnya SMS,WA atau tanya tetangga SEBELAH. Dan kebetulan rumah saya itu padat penduduk.. PARAH",Baru berlangganan  bulan lebih Saya liat aplikasi ulasan nya negatif SEMUA  Entah siapa yang bohong CS atau TEKNISI Jaringan saya bermaslah Akan ada teknisi datang Saya tunggu ternyata belum datang juga Saya kirim email Infonya teknisi sudah datang Saya tidak ada dirumah dan di telepon tidak diangkat Heisaya itu kebetulan off Kalo kalian niat untuk memperbaikiharusnya SMSWA atau tanya tetangga SEBELAH Dan kebetulan rumah saya itu padat penduduk PARAH,baru berlangganan  bulan lebih saya liat aplikasi ulasan nya negatif semua  entah siapa yang bohong cs atau teknisi jaringan saya bermaslah akan ada teknisi datang saya tunggu ternyata belum datang juga saya kirim email infonya teknisi sudah datang saya tidak ada dirumah dan di telepon tidak diangkat heisaya itu kebetulan off kalo kalian niat untuk memperbaikiharusnya smswa atau tanya tetangga sebelah dan kebetulan rumah saya itu padat penduduk parah,baru berlangganan bulan lebih saya lihat aplikasi ulasan ya negatif semua entah siapa yang bohong cs atau teknisi jaringan saya bermaslah akan ada teknisi datang saya tunggu ternyata belum datang juga saya kirim email infonya teknisi sudah datang saya tidak ada dirumah dan di telepon tidak diangkat heisaya itu kebetulan off kalau kalian niat untuk memperbaikiharusnya smswa atau tanya tetangga sebelah dan kebetulan rumah saya itu padat penduduk parah,"['baru', 'berlangganan', 'bulan', 'lebih', 'saya', 'lihat', 'aplikasi', 'ulasan', 'ya', 'negatif', 'semua', 'entah', 'siapa', 'yang', 'bohong', 'cs', 'atau', 'teknisi', 'jaringan', 'saya', 'bermaslah', 'akan', 'ada', 'teknisi', 'datang', 'saya', 'tunggu', 'ternyata', 'belum', 'datang', 'juga', 'saya', 'kirim', 'email', 'infonya', 'teknisi', 'sudah', 'datang', 'saya', 'tidak', 'ada', 'dirumah', 'dan', 'di', 'telepon', 'tidak', 'diangkat', 'heisaya', 'itu', 'kebetulan', 'off', 'kalau', 'kalian', 'niat', 'untuk', 'memperbaikiharusnya', 'smswa', 'atau', 'tanya', 'tetangga', 'sebelah', 'dan', 'kebetulan', 'rumah', 'saya', 'itu', 'padat', 'penduduk', 'parah']","['berlangganan', 'lihat', 'aplikasi', 'ulasan', 'ya', 'negatif', 'bohong', 'cs', 'teknisi', 'jaringan', 'bermaslah', 'teknisi', 'tunggu', 'kirim', 'email', 'infonya', 'teknisi', 'dirumah', 'telepon', 'diangkat', 'heisaya', 'off', 'niat', 'memperbaikiharusnya', 'smswa', 'tetangga', 'sebelah', 'rumah', 'padat', 'penduduk', 'parah']",langgan lihat aplikasi ulas ya negatif bohong cs teknisi jaring mas teknisi tunggu kirim email info teknisi rumah telepon angkat heisaya off niat memperbaikiharusnya smswa tetangga belah rumah padat duduk parah,Positif
2020-01-23 05:03:41,Pengguna Google,1,"7 Hari Jaringan LOST TIDAK ADA PERBAIKAN, KEMARIN PAS TAHUN BARU BANJIR MATI LAMPU SELAMA 3HARI JG GA ADA KOMPENSASI PEMBAYARAN...", Hari Jaringan LOST TIDAK ADA PERBAIKAN KEMARIN PAS TAHUN BARU BANJIR MATI LAMPU SELAMA HARI JG GA ADA KOMPENSASI PEMBAYARAN, hari jaringan lost tidak ada perbaikan kemarin pas tahun baru banjir mati lampu selama hari jg ga ada kompensasi pembayaran,hari jaringan lost tidak ada perbaikan kemarin pas tahun baru banjir mati lampu selama hari juga tidak ada kompensasi pembayaran,"['hari', 'jaringan', 'lost', 'tidak', 'ada', 'perbaikan', 'kemarin', 'pas', 'tahun', 'baru', 'banjir', 'mati', 'lampu', 'selama', 'hari', 'juga', 'tidak', 'ada', 'kompensasi', 'pembayaran']","['jaringan', 'lost', 'perbaikan', 'kemarin', 'pas', 'banjir', 'mati', 'lampu', 'kompensasi', 'pembayaran']",jaring lost baik kemarin pas banjir mati lampu kompensasi bayar,Positif
2020-01-05 12:51:10,Pengguna Google,1,"1 tahun lebih, akhir yang ga indah, sebelum nya lost sampe 2 mingguan, ga ada kompensasi, sekarang gangguan, terus lost lagi, saya akui kecepatan nya bagus, cuma lama"" kenapa jadi ada aja masalah nya, dikit"" gangguan.. lost lagi.. semoga bisa lebih baik", tahun lebih akhir yang ga indah sebelum nya lost sampe  mingguan ga ada kompensasi sekarang gangguan terus lost lagi saya akui kecepatan nya bagus cuma lama kenapa jadi ada aja masalah nya dikit gangguan lost lagi semoga bisa lebih baik, tahun lebih akhir yang ga indah sebelum nya lost sampe  mingguan ga ada kompensasi sekarang gangguan terus lost lagi saya akui kecepatan nya bagus cuma lama kenapa jadi ada aja masalah nya dikit gangguan lost lagi semoga bisa lebih baik,tahun lebih akhir yang tidak indah sebelum ya lost sampai mingguan tidak ada kompensasi sekarang gangguan terus lost lagi saya akui kecepatan ya bagus cuma lama kenapa jadi ada saja masalah ya dikit gangguan lost lagi semoga bisa lebih baik,"['tahun', 'lebih', 'akhir', 'yang', 'tidak', 'indah', 'sebelum', 'ya', 'lost', 'sampai', 'mingguan', 'tidak', 'ada', 'kompensasi', 'sekarang', 'gangguan', 'terus', 'lost', 'lagi', 'saya', 'akui', 'kecepatan', 'ya', 'bagus', 'cuma', 'lama', 'kenapa', 'jadi', 'ada', 'saja', 'masalah', 'ya', 'dikit', 'gangguan', 'lost', 'lagi', 'semoga', 'bisa', 'lebih', 'baik']","['indah', 'ya', 'lost', 'mingguan', 'kompensasi', 'gangguan', 'lost', 'akui', 'kecepatan', 'ya', 'bagus', 'ya', 'dikit', 'gangguan', 'lost', 'semoga']",indah ya lost minggu kompensasi ganggu lost aku cepat ya bagus ya dikit ganggu lost moga,Negatif
